72: 731, 1313, 1461, 3724, 4454, 5912, 7518, 7666, 8102, 8907, 8978, 9929, 12117, 13723, 13871, 16134,
73: 47, 223, 255, 295, 311, 599, 815, 863, 887, 1087, 1351, 1407, 1444, 1479, 1481, 1559,
74: 4, 11, 19, 26, 34, 41, 49, 56, 64, 71, 79, 86, 94, 101, 109, 116,
75: 37, 39, 113, 115, 189, 191, 265, 267, 341, 343, 417, 419, 493, 495, 569, 571,
76: 34, 43, 111, 120, 188, 197, 265, 274, 342, 351, 419, 428, 496, 505, 573, 582,
77: 7, 11, 14, 25, 31, 35, 51, 53, 55, 59, 64, 79, 83, 92, 103, 107,
78: 96144, 186123, 288507, 390656, 576859, 666838, 769222, 871371, 1057574, 1147553, 1249937, 1352086, 1538289, 1628268, 1730652, 1832801,
79: 9, 11, 29, 31, 49, 51, 69, 71, 89, 91, 109, 111, 129, 131, 149, 151,
80: 1039, 3181, 7438, 12211, 12734, 13055, 18166, 18950, 24473, 26641, 32258, 37369, 38153, 45844, 51461, 56572,
81: 575, 649, 655, 1167, 1525, 1887, 1967, 3199, 3279, 3951, 4511, 4591, 5823, 5903, 6068, 6569,
82: 19587, 29051, 37847, 46149, 59593, 62334, 64905, 67063, 78549, 80513, 87317, 89309, 100844, 104166, 119521, 121013,
83: 5, 7, 8, 13, 15, 17, 19, 23, 29, 31, 34, 41, 43, 50, 53, 55,
84: 16, 69, 101, 154, 186, 239, 271, 324, 356, 409, 441, 494, 526, 579, 611, 664,
85: 87, 171, 431, 515, 775, 859, 1119, 1203, 1463, 1547, 1807, 1891, 2151, 2235, 2495, 2579,
86: 28, 59, 115, 146, 202, 233, 289, 320, 376, 407, 463, 494, 550, 581, 637, 668,
87: 21, 23, 65, 67, 69, 109, 111, 153, 155, 197, 199, 241, 243, 274, 285, 287,
88: 26, 179, 311, 521, 524, 656, 1067, 1118, 1247, 1559, 1886, 1979, 2288, 2474, 2876, 3134,
89: 4, 11, 19, 23, 26, 31, 34, 39, 41, 49, 56, 64, 71, 79, 86, 94,
90: 27, 64, 118, 155, 209, 246, 300, 337, 391, 428, 482, 519, 573, 610, 664, 701,
91: 45, 47, 137, 139, 229, 231, 321, 323, 413, 415, 505, 507, 597, 599, 689, 691,
92: 32, 61, 125, 154, 218, 247, 311, 340, 404, 433, 497, 526, 590, 619, 683, 712,
93: 95, 187, 471, 563, 691, 847, 939, 1223, 1315, 1599, 1691, 1975, 1983, 2067, 2351, 2443,
94: 39, 56, 134, 151, 229, 246, 324, 341, 389, 419, 436, 514, 531, 609, 626, 686,
95: 5, 7, 17, 19, 29, 31, 41, 43, 53, 55, 65, 67, 77, 79, 89, 91,
96: 68869, 353081, 426217, 427383, 550185, 815963, 962918, 1105605, 1124231, 1247130, 1444234, 1550544, 1710012, 1856967, 1909543, 2053683,
97: 127, 223, 575, 671, 1023, 1119, 1133, 1471, 1567, 1919, 2015, 2024, 2367, 2463, 2815, 2822,
98: 10, 16, 23, 38, 43, 47, 56, 76, 89, 109, 122, 128, 142, 154, 155, 175,
99: 9, 11, 29, 31, 49, 51, 69, 71, 89, 91, 109, 111, 129, 131, 149, 151,
100: 62, 233, 332, 836, 1070, 1109, 1286, 1349, 1664, 1676, 2222, 2441, 2469, 2519, 2617, 3156,
101: 7, 11, 16, 31, 35, 55, 59, 67, 79, 83, 86, 103, 107, 118, 127, 131,
102: 293, 1342, 6060, 6240, 8714, 8872, 10800, 11849, 14524, 16567, 16747, 19221, 19379, 21307, 22356, 27074,
103: 25, 27, 77, 79, 129, 131, 181, 183, 191, 221, 233, 235, 285, 287, 293, 337,
104: 4, 6, 8, 11, 13, 19, 26, 29, 34, 41, 49, 50, 55, 56, 64, 71,
105: 319, 423, 1167, 1271, 2015, 2119, 2863, 2967, 3711, 3815, 4559, 4663, 5407, 5511, 6255, 6359,
106: 2387, 5480, 14819, 17207, 19103, 20405, 36416, 39509, 48848, 51236, 53132, 54434, 70445, 73538, 82877, 85265,
107: 5, 7, 17, 19, 29, 31, 41, 43, 53, 55, 65, 67, 69, 77, 79, 89,
108: 26270, 102677, 131564, 132872, 192386, 198054, 198706, 212767, 214036, 252443, 262909, 265961, 286714, 292555, 303021, 315857,
109: 19, 21, 23, 31, 34, 43, 59, 71, 76, 89, 99, 111, 131, 139, 144, 151,
110: 38, 73, 149, 184, 260, 295, 371, 406, 482, 517, 593, 628, 704, 739, 815, 850,
111: 13, 15, 41, 43, 69, 71, 97, 99, 125, 127, 153, 155, 181, 183, 209, 211,
112: 2261, 2939, 3502, 5988, 9152, 9606, 10284, 10847, 13333, 16951, 17629, 18192, 20678, 24296, 24974, 25537,
113: 20, 31, 37, 47, 77, 94, 127, 134, 143, 151, 191, 208, 223, 239, 248, 265,
114: 24, 91, 139, 206, 254, 321, 369, 436, 484, 551, 599, 666, 714, 781, 829, 896,
115: 57, 59, 173, 175, 289, 291, 405, 407, 521, 523, 637, 639, 753, 755, 869, 871,
116: 14, 25, 53, 64, 92, 103, 131, 142, 170, 181, 209, 220, 248, 259, 287, 298,
117: 119, 235, 327, 591, 707, 783, 1063, 1179, 1259, 1331, 1535, 1651, 1807, 2007, 2123, 2184,
118: 50, 69, 169, 188, 288, 307, 407, 426, 526, 545, 645, 664, 764, 783, 883, 902,
119: 4, 5, 7, 9, 11, 17, 19, 26, 29, 31, 34, 41, 43, 49, 51, 53,
120:
121: 27, 103, 110, 293, 311, 335, 360, 367, 369, 455, 487, 626, 740, 962, 1034, 1063,
122: 40, 47, 79, 83, 107, 163, 181, 206, 242, 274, 278, 286, 329, 376, 409, 437,
123: 55, 61, 63, 69, 101, 183, 185, 187, 309, 311, 327, 409, 433, 435, 441, 523,
124: 31001, 56531, 77381, 145994, 178679, 191876, 202646, 257246, 322916, 324794, 383381, 387524, 418244, 455534, 464126, 581669,
125: 1, 7, 8, 11, 13, 15, 27, 29, 31, 34, 35, 50, 55, 59, 71, 76,
126: 766700, 1835532, 2781934, 2986533,
127: 6343, 7909, 12923, 13701, 16567, 19483, 22031, 22581, 25809, 26263, 28221, 28907, 35207, 43329, 43987, 51743,
128: 44, 85, 98, 173, 214, 278, 302, 343, 349, 376, 431, 451, 467, 472, 560, 601,
129: 14, 51, 79, 116, 144, 181, 209, 246, 274, 311, 339, 376, 404, 441, 469, 506,
130: 1049, 2432, 7073, 9602, 12164, 19256, 22028, 24461, 48530, 53525, 55019, 59639, 60695, 63257, 73121, 74933,
131: 5, 7, 10, 17, 19, 21, 23, 29, 31, 41, 43, 53, 55, 56, 65, 67,
132: 13, 20, 113, 153, 237, 239, 246, 286, 288, 324, 379, 412, 419, 491, 512, 526,
133: 59, 135, 267, 671, 731, 803, 811, 887, 1099, 1143, 1207, 1219, 1339, 1341, 1743, 1875,
134: 4, 11, 19, 26, 34, 41, 49, 56, 64, 71, 79, 86, 94, 101, 109, 116,
135: 33, 35, 101, 103, 169, 171, 237, 239, 305, 307, 373, 375, 441, 443, 509, 511,
136: 29180, 90693, 151660, 243037, 321677, 325511, 352091, 368805, 502104, 528821, 784324, 846935, 888172, 961739, 976400, 1054079,
137: 22, 23, 31, 47, 71, 79, 91, 116, 119, 127, 160, 167, 175, 183, 185, 215,
138: 2781, 3752, 4308, 7229, 11816, 12787, 13343, 16264, 20851, 21822, 22378, 25299, 29886, 30857, 31413, 34334,
139: 6, 9, 11, 13, 15, 29, 31, 41, 43, 49, 51, 64, 69, 71, 76, 89,
140: 46, 95, 187, 236, 328, 377, 469, 518, 610, 659, 751, 800, 892, 941, 1033, 1082,
141: 143, 283, 711, 851, 1279, 1419, 1847, 1987, 2415, 2555, 2983, 3123, 3551, 3691, 4119, 4259,
142: 12, 131, 155, 221, 274, 298, 326, 417, 441, 560, 584, 623, 703, 727, 846, 857,
143: 5, 7, 17, 19, 29, 31, 41, 43, 53, 55, 65, 67, 77, 79, 89, 91,
144: 59, 86, 204, 231, 349, 376, 494, 521, 639, 666, 784, 811, 929, 956, 1074, 1101,
145: 1023, 1167, 2159, 2367, 2735, 3284, 3359, 3503, 5695, 5839, 8031, 8175, 10367, 10511, 12703, 12847,
146: 8, 13, 29, 34, 50, 55, 71, 76, 92, 97, 113, 118, 134, 139, 155, 160,
147: 73, 75, 221, 223, 369, 371, 517, 519, 665, 667, 813, 815, 961, 963, 1109, 1111,
148: 3128, 4022, 4471, 7749, 12813, 13707, 14156, 17434, 22498, 23392, 23841, 27119, 32183, 33077, 33526, 36804,
149: 4, 7, 11, 19, 26, 31, 34, 35, 41, 47, 49, 55, 56, 59, 64, 71,
150: 49074, 95733, 539673, 611098, 741862, 859946, 1921778, 2515055, 2633139, 2763903, 2835328, 3279268, 3325927, 3424075, 3443103, 3470734,
151: 37, 39, 113, 115, 189, 191, 265, 267, 341, 343, 417, 419, 493, 495, 569, 571,
152: 16, 35, 67, 86, 118, 137, 169, 188, 220, 239, 271, 290, 322, 341, 373, 392,
153: 15, 34, 43, 55, 87, 111, 120, 127, 167, 188, 197, 239, 263, 265, 274, 279,
154: 61, 94, 216, 249, 371, 404, 526, 559, 681, 714, 836, 869, 991, 1024, 1146, 1179,
155: 5, 7, 14, 17, 19, 25, 27, 29, 31, 41, 43, 53, 55, 64, 65, 67,
156:
157: 47, 59, 159, 191, 315, 463, 579, 611, 727, 791, 811, 887, 947, 1143, 1219, 1259,
158: 52, 107, 122, 211, 266, 370, 425, 529, 584, 688, 743, 847, 902, 1006, 1061, 1165,
159: 9, 11, 29, 31, 36, 49, 51, 69, 71, 89, 91, 109, 111, 129, 131, 149,
160: 22, 139, 183, 300, 344, 461, 464, 505, 622, 666, 783, 827, 944, 974, 988, 1105,
161: 95, 127, 287, 319, 479, 511, 671, 703, 863, 895, 1055, 1087, 1247, 1279, 1439, 1471,
162: 6193, 6682, 7336, 14343, 18909, 20048, 29504, 30317, 30971, 37978, 42544, 53952, 54606, 55582, 59168, 61613,
163: 81, 83, 245, 247, 409, 411, 566, 573, 575, 737, 739, 901, 903, 1065, 1067, 1229,
164: 4, 10, 11, 19, 21, 23, 26, 34, 41, 43, 49, 56, 64, 71, 76, 79,
165: 167, 331, 831, 995, 1375, 1495, 1585, 1659, 2159, 2323, 2617, 2823, 2974, 2987, 3267, 3487,
166: 335, 5510, 7349, 9854, 20375, 23045, 41582, 55610, 58952, 67469, 69137, 84501, 85004, 95024, 99698, 116567,
167: 5, 7, 8, 13, 15, 17, 19, 29, 31, 34, 41, 43, 50, 53, 55, 65,
168: 9244, 9658, 15638, 20357, 29522, 32046, 42901, 50324, 58709, 59838, 65272, 75921, 89023, 89909, 90323, 101022,
169: 16, 31, 39, 69, 101, 111, 119, 135, 154, 186, 191, 199, 239, 271, 279, 324,
170: 20, 37, 77, 94, 134, 151, 191, 208, 248, 265, 305, 322, 362, 379, 419, 436,
171: 85, 87, 257, 259, 429, 431, 601, 603, 773, 775, 945, 947, 1117, 1119, 1289, 1291,
172: 62, 108, 836, 1070, 1154, 1286, 1349, 1902, 2222, 2519, 3293, 3527, 3743, 3806, 3923, 4315,
173: 7, 11, 28, 31, 35, 55, 59, 79, 83, 103, 107, 115, 124, 127, 131, 146,
174: 6, 29, 41, 64, 76, 99, 111, 134, 146, 169, 181, 204, 216, 239, 251, 274,
175: 21, 23, 65, 67, 109, 111, 153, 155, 197, 199, 241, 243, 285, 287, 329, 331,
176: 58, 119, 235, 296, 412, 473, 589, 650, 766, 827, 943, 1004, 1120, 1181, 1297, 1358,
177: 79, 447, 1247, 1423, 1503, 1871, 2159, 2527, 3561, 3583, 3648, 3951, 4095, 4239, 4271, 4607,
178: 569, 797, 953, 1031, 1082, 1091, 1247, 1418, 1585, 1817, 1889, 2402, 2501, 2792, 3020, 3052,
179: 4, 5, 7, 9, 11, 17, 19, 26, 29, 31, 34, 41, 43, 49, 51, 53,
180: 1679679,
181: 15, 27, 51, 64, 71, 79, 83, 118, 127, 139, 155, 183, 195, 209, 239, 246,
182: 23, 62, 121, 211, 242, 245, 304, 319, 428, 487, 611, 670, 791, 794, 818, 853,
183: 45, 47, 69, 101, 123, 137, 139, 229, 231, 321, 323, 387, 409, 413, 415, 441,
184: 36, 149, 221, 269, 334, 406, 519, 591, 704, 776, 889, 961, 1074, 1146, 1154, 1259,
185: 23, 31, 32, 61, 63, 71, 79, 119, 125, 127, 154, 167, 175, 215, 218, 223,
186: 67, 120, 254, 307, 441, 494, 628, 681, 815, 868, 1002, 1055, 1189, 1242, 1376, 1429,
187: 47, 83, 93, 95, 181, 209, 281, 283, 307, 343, 441, 469, 471, 567, 603, 657,
188: 8, 13, 29, 34, 50, 55, 71, 76, 92, 97, 113, 118, 134, 139, 155, 160,
189: 19, 31, 39, 56, 59, 71, 75, 99, 111, 134, 139, 151, 179, 191, 219, 227,
190: 2157728, 3146151, 3713039, 4352889, 4773664,
191: 5, 7, 17, 19, 29, 31, 41, 43, 53, 55, 65, 67, 77, 79, 89, 91,
192: 7879, 8686, 17371, 19494, 20459, 21422, 28179, 37257, 39178, 47477, 56357, 56548, 79131, 88163, 98624, 103256,
193: 2687, 6015, 6207, 9343, 12512, 14454, 18431, 18623, 20369, 21311, 21395, 22796, 23669, 25343, 27263, 28131,
194: 4, 11, 14, 19, 25, 26, 34, 41, 49, 51, 53, 56, 64, 71, 79, 86,
195: 13, 15, 41, 43, 69, 71, 97, 99, 125, 127, 153, 155, 181, 183, 209, 211,
196: 16457, 78689, 86285, 95147, 97919, 99185, 102833, 114572, 132296, 146963, 194528, 210986, 213758, 215024, 224357, 230411,
197: 7, 10, 11, 23, 31, 35, 43, 55, 56, 59, 76, 79, 83, 89, 103, 107,
198: 4105, 19484, 21649, 23581, 26179, 28545, 30978, 35741, 49950, 58887, 61052, 62984, 65582, 70381, 75144, 98290,
199: 9, 11, 29, 31, 49, 51, 69, 71, 89, 91, 109, 111, 129, 131, 149, 151,
200: 47, 68, 103, 118, 133, 269, 334, 395, 470, 535, 671, 710, 736, 766, 781, 872,
201: 607, 807, 2223, 2423, 3839, 4039, 5455, 5655, 7071, 7271, 8687, 8887, 10303, 10503, 11919, 12119,
202: 57, 146, 260, 349, 463, 552, 666, 755, 869, 958, 1072, 1161, 1275, 1364, 1478, 1509,
203: 5, 7, 16, 17, 19, 29, 31, 33, 35, 41, 43, 47, 53, 55, 65, 67,
204: 81, 124, 286, 329, 491, 534, 696, 739, 901, 944, 1106, 1149, 1311, 1354, 1516, 1559,
205: 207, 411, 1031, 1235, 1427, 1855, 2059, 2651, 2679, 2883, 3407, 3503, 3695, 3707, 3923, 3995,
206: 22, 47, 91, 116, 160, 185, 229, 254, 298, 323, 367, 392, 436, 461, 505, 530,
207: 25, 27, 77, 79, 129, 131, 181, 183, 233, 235, 285, 287, 337, 339, 389, 391,
208: 56, 98, 153, 265, 324, 362, 441, 474, 571, 582, 683, 749, 778, 780, 892, 951,
209: 4, 6, 8, 11, 13, 19, 26, 29, 31, 34, 41, 47, 49, 50, 55, 56,
210:
211: 105, 107, 317, 319, 529, 531, 545, 719, 741, 743, 953, 955, 1091, 1165, 1167, 1377,
212: 70, 143, 283, 285, 304, 356, 496, 569, 619, 706, 709, 711, 712, 767, 782, 815,
213: 51, 215, 339, 427, 447, 463, 571, 699, 859, 967, 983, 1071, 1091, 1183, 1283, 1379,
214: 44, 171, 236, 259, 386, 474, 601, 689, 734, 816, 904, 1031, 1034, 1119, 1154, 1246,
215: 5, 7, 17, 19, 29, 31, 41, 43, 53, 55, 65, 67, 77, 79, 89, 91,
216: 1, 92, 125, 216, 309, 342, 519, 526, 559, 743, 776, 960, 993, 1177, 1210, 1394,
217: 655, 863, 871, 919, 951, 1007, 1854, 2223, 2279, 2311, 2367, 2399, 2591, 2615, 3583, 3639,
218: 74, 145, 293, 364, 512, 583, 731, 802, 950, 1021, 1169, 1240, 1388, 1459, 1607, 1678,
219: 9, 11, 21, 23, 29, 31, 34, 49, 51, 65, 67, 69, 71, 76, 89, 91,
220: 50, 103, 118, 324, 339, 407, 545, 560, 766, 781, 968, 987, 1002, 1208, 1223, 1247,
221: 7, 11, 31, 35, 38, 55, 59, 73, 79, 83, 103, 107, 127, 131, 147, 149,
222: 333163, 352341, 389359, 410098, 476996, 559173, 606638, 649823, 807928, 1098945, 1124365, 1131278, 1133731, 1154470, 1229621, 1299643,
223: 13, 15, 41, 43, 69, 71, 97, 99, 125, 127, 153, 155, 181, 183, 209, 211,
224: 4, 11, 19, 26, 34, 41, 49, 56, 64, 71, 79, 86, 94, 101, 109, 116,
225: 3391, 3615, 10623, 10847, 17855, 18079, 25087, 25311, 32319, 32543, 39551, 39775, 46783, 47007, 54015, 54239,
226: 2915, 11744, 12563, 15704, 53171, 65141, 68876, 77705, 78524, 81665, 119132, 131102, 134837, 143666, 144485, 147626,
227: 5, 7, 17, 19, 20, 29, 31, 37, 39, 41, 43, 53, 55, 65, 67, 77,
228: 1146, 7098, 8474, 25647, 43511, 49463, 50839, 64577, 68012, 76485, 85876, 91828, 93204, 110377, 128241, 128699,
229: 19, 24, 31, 47, 59, 71, 91, 99, 111, 139, 151, 179, 191, 206, 219, 231,
230: 8, 10, 13, 23, 29, 34, 43, 50, 55, 56, 71, 76, 89, 92, 97, 109,
231: 57, 59, 173, 175, 289, 291, 405, 407, 521, 523, 637, 639, 753, 755, 869, 871,
232: 2564, 18992, 27527, 46520, 51494, 61595, 89354, 134411, 181163, 189698, 208691, 223766, 251525, 296582, 343334, 351869,
233: 14, 23, 25, 31, 53, 64, 71, 79, 92, 103, 119, 121, 127, 131, 142, 167,
234: 46, 189, 281, 424, 516, 659, 751, 894, 986, 1129, 1221, 1364, 1456, 1599, 1691, 1834,
235: 107, 117, 119, 255, 353, 355, 589, 591, 825, 827, 1061, 1063, 1297, 1299, 1533, 1535,
236: 80, 157, 317, 394, 554, 631, 791, 868, 1028, 1105, 1265, 1342, 1502, 1579, 1739, 1816,
237: 15, 27, 50, 67, 69, 71, 83, 103, 127, 132, 139, 169, 183, 188, 195, 203,
238: 34571, 36746, 42449, 48038, 71555, 77021, 135839, 191918, 205220, 207395, 213098, 242204, 247670, 306488, 318347, 375869,
239: 4, 5, 7, 9, 11, 17, 19, 26, 29, 31, 34, 41, 43, 49, 51, 53,
240: 1722187, 1933783, 2799214,
241: 175, 287, 527, 639, 879, 991, 1231, 1343, 1583, 1695, 1935, 2047, 2287, 2399, 2639, 2751,
242: 8, 16, 38, 47, 52, 79, 83, 103, 118, 122, 154, 181, 182, 203, 211, 271,
243: 121, 123, 285, 365, 367, 609, 611, 853, 855, 935, 1097, 1099, 1341, 1343, 1525, 1551,
244: 6, 29, 41, 64, 76, 99, 111, 134, 146, 169, 181, 204, 216, 239, 251, 274,
245: 7, 11, 31, 35, 40, 55, 59, 79, 83, 103, 107, 127, 131, 151, 155, 163,
246: 77, 170, 324, 417, 571, 664, 818, 911, 1065, 1158, 1312, 1405, 1559, 1652, 1806, 1899,
247: 61, 63, 185, 187, 309, 311, 433, 435, 557, 559, 681, 683, 805, 807, 929, 931,
248: 82, 167, 331, 416, 580, 665, 829, 914, 1078, 1163, 1327, 1412, 1576, 1661, 1825, 1910,
249: 31, 39, 111, 119, 191, 199, 271, 279, 351, 359, 431, 439, 511, 519, 591, 599,
250: 9788, 23885, 33539, 50450, 72791, 101618, 107678, 121736, 125501, 128762, 135407, 154463, 162647, 164657, 178598, 182225,
251: 5, 7, 8, 13, 15, 17, 19, 29, 31, 34, 41, 43, 50, 53, 55, 65,
252: 45, 116, 144, 208, 298, 307, 441, 461, 538, 551, 599, 714, 804, 827, 859, 967,
253: 255, 327, 507, 691, 783, 1259, 1271, 1331, 1523, 1807, 1823, 2263, 2287, 2539, 2739, 2811,
254: 4, 11, 16, 19, 26, 34, 35, 41, 49, 56, 64, 67, 69, 71, 79, 86,
255: 245, 365, 493, 499, 573, 1087, 1139, 1221, 2059, 2451, 2551, 2625, 2705, 3271, 3537, 3671,
256: 38, 194, 467, 524, 608, 647, 719, 857, 1013, 1221, 1343, 1427, 1466, 1538, 1676, 1832,
